,label
222,cloudy
223,cloudy
224,cloudy
225,cloudy
226,cloudy
227,cloudy
228,cloudy
229,cloudy
230,cloudy
231,cloudy
232,cloudy
233,cloudy
234,cloudy
235,cloudy
236,cloudy
237,cloudy
238,cloudy
239,cloudy
240,cloudy
241,cloudy
242,cloudy
243,cloudy
244,cloudy
245,cloudy
246,cloudy
247,cloudy
248,cloudy
249,cloudy
250,cloudy
251,cloudy
252,cloudy
253,cloudy
254,cloudy
255,cloudy
256,cloudy
257,cloudy
258,cloudy
259,cloudy
260,cloudy
261,cloudy
262,cloudy
263,cloudy
264,cloudy
265,cloudy
266,cloudy
267,cloudy
268,cloudy
269,cloudy
270,cloudy
271,cloudy
272,cloudy
273,cloudy
274,cloudy
275,cloudy
276,cloudy
277,cloudy
278,cloudy
279,cloudy
280,cloudy
281,cloudy
282,cloudy
283,cloudy
284,cloudy
285,cloudy
286,cloudy
287,cloudy
288,cloudy
289,cloudy
290,cloudy
291,cloudy
292,cloudy
293,cloudy
294,cloudy
295,cloudy
296,cloudy
297,cloudy
298,cloudy
299,cloudy
300,cloudy
301,cloudy
302,cloudy
303,cloudy
304,cloudy
305,cloudy
306,cloudy
307,cloudy
308,cloudy
309,cloudy
310,cloudy
311,cloudy
312,cloudy
313,cloudy
314,cloudy
315,cloudy
316,cloudy
317,cloudy
318,cloudy
319,cloudy
320,cloudy
321,cloudy
322,cloudy
323,cloudy
324,cloudy
325,cloudy
326,cloudy
327,cloudy
328,cloudy
329,cloudy
330,cloudy
331,cloudy
332,cloudy
333,cloudy
334,cloudy
335,cloudy
336,cloudy
337,cloudy
338,cloudy
339,cloudy
340,cloudy
341,cloudy
342,cloudy
343,cloudy
344,cloudy
345,cloudy
346,cloudy
347,cloudy
348,cloudy
349,cloudy
350,cloudy
351,cloudy
352,cloudy
353,cloudy
354,cloudy
355,cloudy
356,cloudy
357,cloudy
358,cloudy
359,cloudy
360,cloudy
361,cloudy
362,cloudy
363,cloudy
364,cloudy
365,cloudy
366,cloudy
367,cloudy
368,cloudy
369,cloudy
370,cloudy
371,cloudy
372,cloudy
373,cloudy
374,cloudy
375,cloudy
376,cloudy
377,cloudy
378,cloudy
379,cloudy
380,cloudy
381,cloudy
382,cloudy
383,cloudy
384,cloudy
385,cloudy
386,cloudy
387,cloudy
388,cloudy
389,cloudy
390,cloudy
391,cloudy
392,cloudy
393,cloudy
394,cloudy
395,cloudy
396,cloudy
397,cloudy
398,cloudy
399,cloudy
400,cloudy
401,cloudy
402,cloudy
403,cloudy
404,cloudy
405,cloudy
406,cloudy
407,cloudy
408,cloudy
409,cloudy
410,cloudy
411,cloudy
412,cloudy
413,cloudy
414,cloudy
415,cloudy
416,cloudy
417,cloudy
418,cloudy
419,cloudy
420,cloudy
421,cloudy
422,cloudy
423,cloudy
424,cloudy
425,cloudy
426,cloudy
427,cloudy
428,cloudy
429,cloudy
430,cloudy
431,overcast
432,overcast
433,overcast
434,overcast
435,cloudy
436,cloudy
437,cloudy
438,cloudy
439,cloudy
440,cloudy
441,cloudy
442,cloudy
443,cloudy
444,cloudy
445,cloudy
446,cloudy
447,cloudy
448,cloudy
449,cloudy
450,cloudy
451,cloudy
452,cloudy
453,cloudy
454,cloudy
455,cloudy
456,cloudy
457,cloudy
458,cloudy
459,cloudy
460,cloudy
461,cloudy
462,cloudy
463,cloudy
464,cloudy
465,cloudy
466,cloudy
467,cloudy
468,cloudy
469,cloudy
470,cloudy
471,cloudy
472,cloudy
473,cloudy
474,cloudy
475,cloudy
476,cloudy
477,cloudy
478,overcast
479,overcast
480,overcast
481,overcast
482,overcast
483,overcast
484,overcast
485,overcast
486,overcast
487,overcast
488,cloudy
489,cloudy
490,cloudy
491,cloudy
492,cloudy
493,cloudy
494,cloudy
495,cloudy
496,cloudy
497,cloudy
498,cloudy
499,cloudy
500,cloudy
501,cloudy
502,cloudy
503,cloudy
504,cloudy
505,cloudy
506,cloudy
507,cloudy
508,cloudy
509,cloudy
510,cloudy
511,cloudy
512,cloudy
513,cloudy
514,cloudy
515,cloudy
516,cloudy
517,cloudy
518,cloudy
519,cloudy
520,cloudy
521,cloudy
522,cloudy
523,cloudy
524,cloudy
525,cloudy
526,cloudy
527,cloudy
528,cloudy
529,cloudy
530,cloudy
531,cloudy
532,cloudy
533,cloudy
534,cloudy
535,cloudy
536,cloudy
537,cloudy
538,overcast
539,overcast
540,overcast
541,overcast
542,overcast
543,overcast
544,overcast
545,overcast
546,overcast
547,overcast
548,overcast
549,overcast
550,overcast
551,overcast
552,overcast
553,overcast
554,overcast
555,overcast
556,overcast
557,overcast
558,overcast
559,overcast
560,overcast
561,overcast
562,overcast
563,overcast
564,overcast
565,overcast
566,overcast
567,overcast
568,overcast
569,overcast
570,overcast
571,overcast
572,overcast
573,overcast
574,overcast
575,overcast
576,overcast
577,overcast
578,overcast
579,overcast
580,overcast
581,overcast
582,overcast
583,overcast
584,overcast
585,overcast
586,overcast
587,overcast
588,overcast
589,overcast
590,overcast
591,overcast
592,overcast
593,overcast
594,overcast
595,overcast
596,overcast
597,overcast
598,sunny
599,sunny
600,sunny
601,sunny
602,sunny
603,sunny
604,sunny
605,sunny
606,sunny
607,sunny
608,sunny
609,sunny
610,sunny
611,sunny
612,sunny
613,sunny
614,sunny
615,sunny
616,sunny
617,sunny
618,sunny
619,sunny
620,sunny
621,sunny
622,sunny
623,sunny
624,sunny
625,sunny
626,sunny
627,sunny
628,sunny
629,sunny
630,sunny
631,sunny
632,sunny
633,sunny
634,sunny
635,sunny
636,sunny
637,sunny
638,sunny
639,sunny
640,sunny
641,sunny
642,sunny
643,sunny
644,sunny
645,sunny
646,sunny
647,sunny
648,sunny
649,sunny
650,sunny
651,sunny
652,sunny
653,sunny
654,sunny
655,sunny
656,sunny
657,sunny
658,sunny
659,sunny
660,sunny
661,sunny
662,sunny
663,sunny
664,sunny
665,sunny
666,sunny
667,sunny
668,sunny
669,sunny
670,sunny
671,sunny
672,sunny
673,sunny
674,sunny
675,sunny
676,sunny
677,sunny
678,sunny
679,sunny
680,sunny
681,sunny
682,sunny
683,sunny
684,sunny
685,sunny
686,sunny
687,sunny
688,sunny
689,sunny
690,sunny
691,sunny
692,sunny
693,sunny
694,sunny
695,sunny
696,sunny
697,sunny
698,sunny
699,sunny
700,sunny
701,sunny
702,sunny
703,sunny
704,sunny
705,sunny
706,sunny
707,sunny
708,sunny
709,sunny
710,sunny
711,sunny
712,sunny
713,sunny
714,sunny
715,sunny
716,sunny
717,sunny
718,sunny
719,sunny
720,sunny
721,sunny
722,sunny
723,sunny
724,sunny
725,sunny
726,sunny
727,sunny
728,sunny
729,sunny
730,sunny
731,sunny
732,sunny
733,sunny
734,sunny
735,sunny
736,sunny
737,sunny
738,sunny
739,sunny
740,sunny
741,sunny
742,sunny
743,sunny
744,sunny
745,sunny
746,sunny
747,sunny
748,sunny
749,sunny
750,sunny
751,sunny
752,sunny
753,sunny
754,sunny
755,sunny
756,sunny
757,sunny
758,sunny
759,sunny
760,cloudy
761,cloudy
762,cloudy
763,cloudy
764,cloudy
765,cloudy
766,cloudy
767,cloudy
768,cloudy
769,cloudy
770,cloudy
771,cloudy
772,cloudy
773,cloudy
774,cloudy
775,cloudy
776,cloudy
777,cloudy
778,cloudy
779,cloudy
780,cloudy
781,cloudy
782,cloudy
783,cloudy
784,cloudy
785,cloudy
786,cloudy
787,cloudy
788,cloudy
789,cloudy
790,cloudy
791,cloudy
792,cloudy
793,cloudy
794,cloudy
795,cloudy
796,cloudy
797,cloudy
798,cloudy
799,cloudy
800,cloudy
801,cloudy
802,cloudy
803,sunny
804,sunny
805,cloudy
806,cloudy
807,cloudy
808,cloudy
809,cloudy
810,cloudy
811,cloudy
812,cloudy
813,cloudy
814,cloudy
815,cloudy
816,cloudy
817,sunny
818,sunny
819,sunny
820,sunny
821,sunny
822,sunny
823,sunny
824,sunny
825,sunny
826,sunny
827,cloudy
828,sunny
829,sunny
830,cloudy
831,cloudy
832,sunny
833,cloudy
834,cloudy
835,cloudy
836,cloudy
837,cloudy
838,cloudy
839,cloudy
840,cloudy
841,cloudy
842,cloudy
843,cloudy
844,cloudy
845,cloudy
846,cloudy
847,cloudy
848,cloudy
849,cloudy
850,cloudy
851,cloudy
852,cloudy
853,cloudy
854,cloudy
855,cloudy
856,cloudy
857,cloudy
858,cloudy
859,cloudy
860,cloudy
861,cloudy
862,cloudy
863,cloudy
864,cloudy
865,cloudy
866,cloudy
867,cloudy
868,cloudy
869,cloudy
870,cloudy
871,cloudy
872,cloudy
873,cloudy
874,cloudy
875,cloudy
876,cloudy
877,cloudy
878,cloudy
879,cloudy
880,cloudy
881,cloudy
882,cloudy
883,cloudy
884,cloudy
885,cloudy
886,cloudy
887,cloudy
888,cloudy
889,cloudy
890,cloudy
891,cloudy
892,cloudy
893,cloudy
894,cloudy
895,cloudy
896,cloudy
897,cloudy
898,cloudy
899,cloudy
900,cloudy
901,cloudy
902,cloudy
903,cloudy
904,cloudy
905,cloudy
906,cloudy
907,cloudy
908,cloudy
909,cloudy
910,cloudy
911,cloudy
912,cloudy
913,cloudy
914,cloudy
915,cloudy
916,cloudy
917,cloudy
918,cloudy
919,cloudy
920,cloudy
921,cloudy
922,cloudy
923,cloudy
924,cloudy
925,cloudy
926,cloudy
927,cloudy
928,cloudy
929,cloudy
930,cloudy
931,cloudy
932,cloudy
933,cloudy
934,cloudy
935,cloudy
936,cloudy
937,cloudy
938,cloudy
939,cloudy
940,cloudy
941,cloudy
942,cloudy
943,cloudy
944,cloudy
945,cloudy
946,cloudy
947,cloudy
948,cloudy
949,cloudy
950,cloudy
951,cloudy
952,cloudy
953,cloudy
954,cloudy
955,cloudy
956,cloudy
957,cloudy
958,cloudy
959,cloudy
960,cloudy
961,cloudy
962,cloudy
963,cloudy
964,cloudy
965,cloudy
966,cloudy
967,cloudy
968,cloudy
969,cloudy
970,cloudy
971,cloudy
972,cloudy
973,cloudy
974,cloudy
975,cloudy
976,cloudy
977,cloudy
978,cloudy
979,cloudy
980,cloudy
981,cloudy
982,cloudy
983,cloudy
984,cloudy
985,cloudy
986,cloudy
987,cloudy
988,cloudy
989,cloudy
990,cloudy
991,cloudy
992,cloudy
993,cloudy
994,cloudy
995,cloudy
996,cloudy
997,cloudy
998,cloudy
999,cloudy
1000,cloudy
1001,cloudy
1002,cloudy
1003,cloudy
1004,cloudy
1005,cloudy
1006,cloudy
1007,cloudy
1008,cloudy
1009,cloudy
1010,cloudy
1011,cloudy
1012,cloudy
1013,cloudy
1014,cloudy
1015,cloudy
1016,cloudy
1017,cloudy
1018,cloudy
1019,cloudy
1020,cloudy
1021,cloudy
1022,cloudy
1023,cloudy
1024,cloudy
1025,cloudy
1026,cloudy
1027,cloudy
1028,cloudy
1029,cloudy
1030,cloudy
1031,cloudy
1032,cloudy
1033,cloudy
1034,cloudy
1035,cloudy
1036,cloudy
1037,cloudy
1038,cloudy
1039,cloudy
1040,cloudy
1041,cloudy
1042,cloudy
1043,cloudy
1044,cloudy
1045,cloudy
1046,cloudy
1047,cloudy
1048,cloudy
1049,cloudy
1050,cloudy
1051,cloudy
1052,cloudy
1053,cloudy
1054,cloudy
1055,cloudy
1056,cloudy
1057,cloudy
1058,cloudy
1059,cloudy
1060,cloudy
1061,cloudy
1062,cloudy
1063,cloudy
1064,cloudy
1065,cloudy
1066,cloudy
1067,cloudy
1068,cloudy
1069,cloudy
1070,cloudy
1071,cloudy
1072,cloudy
1073,cloudy
1074,cloudy
1075,cloudy
1076,cloudy
1077,cloudy
1078,cloudy
1079,cloudy
1080,cloudy
1081,cloudy
1082,cloudy
1083,cloudy
1084,cloudy
1085,cloudy
1086,cloudy
1087,cloudy
1088,cloudy
1089,cloudy
1090,cloudy
1091,cloudy
1092,cloudy
1093,cloudy
1094,cloudy
1095,cloudy
1096,cloudy
1097,cloudy
1098,cloudy
1099,cloudy
1100,cloudy
1101,cloudy
1102,cloudy
1103,cloudy
1104,cloudy
1105,cloudy
1106,cloudy
1107,cloudy
1108,cloudy
1109,cloudy
1110,cloudy
1111,cloudy
1112,cloudy
1113,cloudy
1114,cloudy
1115,cloudy
1116,cloudy
1117,cloudy
1118,cloudy
1119,cloudy
1120,cloudy
1121,cloudy
1122,cloudy
1123,cloudy
1124,cloudy
1125,cloudy
1126,cloudy
1127,cloudy
1128,cloudy
1129,cloudy
1130,cloudy
1131,cloudy
1132,cloudy
1133,cloudy
1134,cloudy
1135,cloudy
1136,cloudy
1137,cloudy
1138,cloudy
1139,cloudy
1140,cloudy
1141,cloudy
1142,cloudy
1143,cloudy
1144,cloudy
1145,cloudy
1146,cloudy
1147,cloudy
1148,cloudy
1149,cloudy
1150,cloudy
1151,cloudy
1152,cloudy
1153,cloudy
1154,cloudy
1155,cloudy
1156,cloudy
1157,cloudy
1158,cloudy
1159,cloudy
1160,cloudy
1161,cloudy
1162,cloudy
1163,cloudy
1164,cloudy
1165,cloudy
1166,cloudy
1167,cloudy
1168,cloudy
1169,cloudy
1170,cloudy
1171,cloudy
1172,cloudy
1173,cloudy
1174,cloudy
1175,cloudy
1176,cloudy
1177,cloudy
1178,cloudy
1179,cloudy
1180,cloudy
1181,cloudy
1182,cloudy
1183,sunny
1184,sunny
1185,sunny
1186,sunny
1187,sunny
1188,sunny
1189,sunny
1190,sunny
1191,sunny
1192,sunny
1193,sunny
1194,sunny
1195,sunny
1196,sunny
1197,sunny
1198,sunny
1199,sunny
1200,sunny
1201,sunny
1202,sunny
1203,sunny
1204,sunny
1205,sunny
1206,sunny
1207,sunny
1208,sunny
1209,sunny
1210,sunny
1211,sunny
1212,sunny
1213,sunny
1214,sunny
1215,sunny
1216,sunny
1217,sunny
1218,sunny
1219,sunny
1220,sunny
1221,sunny
1222,sunny
1223,sunny
1224,sunny
1225,sunny
1226,sunny
1227,sunny
1228,sunny
1229,sunny
1230,sunny
1231,sunny
1232,sunny
1233,sunny
1234,sunny
1235,sunny
1236,sunny
1237,sunny
1238,sunny
1239,sunny
1240,sunny
1241,sunny
1242,sunny
1243,sunny
1244,sunny
1245,sunny
1246,sunny
1247,sunny
1248,sunny
1249,sunny
1250,sunny
1251,sunny
1252,sunny
1253,sunny
1254,sunny
1255,sunny
1256,sunny
1257,sunny
1258,sunny
1259,sunny
1260,sunny
1261,sunny
1262,sunny
1263,sunny
1264,sunny
1265,sunny
1266,sunny
1267,sunny
1268,sunny
1269,sunny
1270,sunny
1271,sunny
1272,sunny
1273,sunny
1274,sunny
1275,sunny
1276,sunny
1277,sunny
1278,sunny
1279,sunny
1280,sunny
1281,sunny
1282,sunny
1283,sunny
1284,sunny
1285,sunny
1286,sunny
1287,sunny
1288,sunny
1289,sunny
1290,sunny
1291,sunny
1292,sunny
1293,sunny
1294,sunny
1295,sunny
1296,sunny
1297,sunny
1298,sunny
1299,sunny
1300,sunny
1301,sunny
1302,sunny
1303,sunny
1304,sunny
1305,sunny
1306,sunny
1307,sunny
1308,sunny
1309,sunny
1310,sunny
1311,sunny
1312,sunny
1313,sunny
1314,sunny
1315,sunny
1316,sunny
1317,sunny
1318,sunny
1319,sunny
1320,sunny
1321,sunny
1322,sunny
1323,sunny
1324,sunny
1325,sunny
1326,sunny
1327,sunny
1328,sunny
1329,sunny
1330,sunny
1331,sunny
1332,sunny
1333,sunny
1334,sunny
1335,sunny
1336,sunny
1337,sunny
1338,sunny
1339,sunny
1340,sunny
1341,sunny
1342,sunny
1343,sunny
1344,sunny
1345,sunny
1346,sunny
1347,sunny
1348,sunny
1349,sunny
1350,sunny
1351,sunny
1352,sunny
1353,sunny
1354,sunny
1355,sunny
1356,sunny
1357,sunny
1358,sunny
1359,sunny
1360,sunny
1361,sunny
1362,sunny
1363,cloudy
1364,cloudy
1365,cloudy
1366,cloudy
1367,cloudy
1368,cloudy
1369,cloudy
1370,cloudy
1371,cloudy
1372,cloudy
1373,cloudy
1374,cloudy
1375,sunny
1376,sunny
1377,sunny
1378,cloudy
1379,cloudy
1380,cloudy
1381,cloudy
1382,cloudy
1383,cloudy
1384,cloudy
1385,cloudy
1386,cloudy
1387,cloudy
1388,cloudy
1389,cloudy
1390,cloudy
1391,cloudy
1392,cloudy
1393,cloudy
1394,cloudy
1395,cloudy
1396,cloudy
1397,cloudy
1398,cloudy
1399,cloudy
1400,cloudy
1401,cloudy
1402,cloudy
1403,cloudy
1404,cloudy
1405,cloudy
1406,cloudy
1407,cloudy
1408,cloudy
1409,cloudy
1410,cloudy
1411,cloudy
1412,cloudy
1413,cloudy
1414,cloudy
1415,cloudy
1416,cloudy
1417,cloudy
1418,cloudy
1419,cloudy
1420,cloudy
1421,cloudy
1422,cloudy
1423,cloudy
1424,cloudy
1425,cloudy
1426,cloudy
1427,cloudy
1428,cloudy
1429,cloudy
1430,cloudy
1431,cloudy
1432,cloudy
1433,cloudy
1434,cloudy
1435,cloudy
1436,cloudy
1437,cloudy
1438,cloudy
1439,cloudy
1440,cloudy
1441,cloudy
1442,cloudy
1443,cloudy
1444,cloudy
1445,cloudy
1446,cloudy
1447,cloudy
1448,cloudy
1449,cloudy
1450,cloudy
1451,cloudy
1452,cloudy
1453,cloudy
1454,cloudy
1455,cloudy
1456,cloudy
1457,cloudy
1458,cloudy
1459,cloudy
1460,cloudy
1461,cloudy
1462,cloudy
1463,cloudy
1464,cloudy
1465,cloudy
1466,cloudy
1467,cloudy
1468,cloudy
1469,cloudy
1470,cloudy
1471,cloudy
1472,cloudy
1473,cloudy
1474,cloudy
1475,cloudy
1476,cloudy
1477,cloudy
1478,cloudy
1479,cloudy
1480,cloudy
1481,cloudy
1482,cloudy
1483,cloudy
1484,cloudy
1485,cloudy
1486,cloudy
1487,cloudy
1488,cloudy
1489,cloudy
1490,cloudy
1491,cloudy
1492,cloudy
1493,cloudy
1494,cloudy
1495,cloudy
1496,cloudy
1497,cloudy
1498,cloudy
1499,cloudy
1500,cloudy
1501,cloudy
1502,cloudy
1503,cloudy
1504,cloudy
1505,cloudy
1506,cloudy
1507,cloudy
1508,cloudy
1509,cloudy
1510,cloudy
1511,cloudy
1512,cloudy
1513,cloudy
1514,cloudy
1515,cloudy
1516,cloudy
1517,cloudy
1518,cloudy
1519,cloudy
1520,cloudy
1521,cloudy
1522,cloudy
1523,cloudy
1524,cloudy
1525,cloudy
1526,cloudy
1527,cloudy
1528,cloudy
1529,cloudy
1530,cloudy
1531,cloudy
1532,cloudy
1533,sunny
1534,sunny
1535,cloudy
1536,cloudy
1537,sunny
1538,sunny
1539,cloudy
1540,cloudy
1541,cloudy
1542,cloudy
1543,cloudy
1544,cloudy
1545,cloudy
1546,cloudy
1547,cloudy
1548,cloudy
1549,cloudy
1550,cloudy
1551,cloudy
1552,cloudy
1553,cloudy
1554,cloudy
1555,cloudy
1556,cloudy
1557,cloudy
1558,cloudy
1559,cloudy
1560,cloudy
1561,cloudy
1562,cloudy
1563,cloudy
1564,cloudy
1565,cloudy
1566,cloudy
1567,cloudy
1568,cloudy
1569,cloudy
1570,cloudy
1571,cloudy
1572,cloudy
1573,cloudy
1574,cloudy
1575,cloudy
1576,cloudy
1577,cloudy
1578,cloudy
1579,cloudy
1580,cloudy
1581,cloudy
1582,cloudy
1583,cloudy
1584,cloudy
1585,cloudy
1586,cloudy
1587,cloudy
1588,cloudy
1589,cloudy
1590,cloudy
1591,cloudy
1592,cloudy
1593,cloudy
1594,cloudy
1595,cloudy
1596,cloudy
1597,cloudy
1598,cloudy
1599,cloudy
1600,cloudy
1601,cloudy
1602,cloudy
1603,cloudy
1604,cloudy
1605,cloudy
1606,cloudy
1607,cloudy
1608,cloudy
1609,cloudy
1610,cloudy
1611,cloudy
1612,cloudy
1613,cloudy
1614,cloudy
1615,cloudy
1616,cloudy
1617,cloudy
1618,cloudy
1619,cloudy
1620,cloudy
1621,cloudy
1622,cloudy
1623,cloudy
1624,cloudy
1625,cloudy
1626,cloudy
1627,cloudy
1628,cloudy
1629,cloudy
1630,cloudy
1631,cloudy
1632,cloudy
1633,cloudy
1634,cloudy
1635,cloudy
1636,cloudy
1637,cloudy
1638,cloudy
1639,cloudy
1640,cloudy
1641,cloudy
1642,cloudy
1643,cloudy
1644,cloudy
1645,cloudy
1646,cloudy
1647,cloudy
1648,cloudy
1649,cloudy
1650,cloudy
1651,cloudy
1652,cloudy
1653,cloudy
1654,cloudy
1655,cloudy
1656,cloudy
1657,cloudy
1658,cloudy
1659,cloudy
1660,cloudy
1661,cloudy
1662,cloudy
1663,cloudy
1664,cloudy
1665,cloudy
1666,cloudy
1667,cloudy
1668,cloudy
1669,cloudy
1670,cloudy
1671,cloudy
1672,cloudy
1673,cloudy
1674,cloudy
1675,cloudy
1676,cloudy
1677,cloudy
1678,cloudy
1679,cloudy
1680,cloudy
1681,cloudy
1682,cloudy
1683,cloudy
1684,cloudy
1685,cloudy
1686,cloudy
1687,cloudy
1688,cloudy
1689,cloudy
1690,cloudy
1691,cloudy
1692,cloudy
1693,cloudy
1694,cloudy
1695,cloudy
1696,cloudy
1697,cloudy
1698,cloudy
1699,cloudy
1700,cloudy
1701,cloudy
1702,cloudy
1703,cloudy
1704,cloudy
1705,cloudy
1706,cloudy
1707,cloudy
1708,cloudy
1709,cloudy
1710,cloudy
1711,cloudy
1712,cloudy
1713,cloudy
1714,cloudy
1715,cloudy
1716,cloudy
1717,cloudy
1718,cloudy
1719,cloudy
1720,cloudy
1721,cloudy
1722,cloudy
1723,cloudy
1724,cloudy
1725,cloudy
1726,cloudy
1727,cloudy
1728,cloudy
1729,cloudy
1730,cloudy
1731,cloudy
1732,cloudy
1733,cloudy
1734,cloudy
1735,cloudy
1736,cloudy
1737,cloudy
1738,cloudy
1739,cloudy
1740,cloudy
1741,cloudy
1742,cloudy
1743,cloudy
1744,cloudy
1745,cloudy
1746,cloudy
1747,cloudy
1748,cloudy
1749,cloudy
1750,cloudy
1751,cloudy
1752,cloudy
1753,cloudy
1754,cloudy
1755,cloudy
1756,cloudy
1757,cloudy
1758,cloudy
1759,cloudy
1760,cloudy
1761,cloudy
1762,cloudy
1763,cloudy
1764,cloudy
1765,cloudy
1766,cloudy
1767,cloudy
1768,cloudy
1769,cloudy
1770,cloudy
1771,cloudy
1772,cloudy
1773,cloudy
1774,cloudy
1775,cloudy
1776,cloudy
1777,cloudy
1778,cloudy
1779,cloudy
1780,cloudy
1781,cloudy
1782,sunny
1783,sunny
1784,sunny
1785,sunny
1786,sunny
1787,sunny
1788,sunny
1789,sunny
1790,sunny
1791,sunny
1792,sunny
1793,sunny
1794,sunny
1795,sunny
1796,sunny
1797,sunny
1798,sunny
1799,sunny
1800,sunny
1801,sunny
1802,sunny
1803,sunny
1804,sunny
1805,sunny
1806,sunny
1807,sunny
1808,sunny
1809,sunny
1810,sunny
1811,sunny
1812,sunny
1813,sunny
1814,sunny
1815,sunny
1816,sunny
1817,sunny
1818,sunny
1819,sunny
1820,sunny
1821,sunny
1822,sunny
1823,sunny
1824,sunny
1825,sunny
1826,sunny
1827,sunny
1828,sunny
1829,sunny
1830,sunny
1831,sunny
1832,sunny
1833,sunny
1834,sunny
1835,sunny
1836,sunny
1837,sunny
1838,sunny
1839,sunny
1840,sunny
1841,sunny
1842,sunny
1843,sunny
1844,sunny
1845,sunny
1846,sunny
1847,sunny
1848,sunny
1849,sunny
1850,sunny
1851,sunny
1852,sunny
1853,sunny
1854,sunny
1855,sunny
1856,sunny
1857,sunny
1858,sunny
1859,sunny
1860,sunny
1861,sunny
1862,sunny
1863,sunny
1864,sunny
1865,sunny
1866,sunny
1867,sunny
1868,sunny
1869,sunny
1870,sunny
1871,sunny
1872,sunny
1873,sunny
1874,sunny
1875,sunny
1876,sunny
1877,sunny
1878,sunny
1879,sunny
1880,sunny
1881,sunny
1882,sunny
1883,sunny
1884,sunny
1885,sunny
1886,sunny
1887,sunny
1888,sunny
1889,sunny
1890,sunny
1891,sunny
1892,sunny
1893,sunny
1894,sunny
1895,sunny
1896,sunny
1897,sunny
1898,sunny
1899,sunny
1900,sunny
1901,sunny
1902,sunny
1903,sunny
1904,sunny
1905,sunny
1906,sunny
1907,sunny
1908,sunny
1909,sunny
1910,sunny
1911,sunny
1912,sunny
1913,sunny
1914,sunny
1915,sunny
1916,sunny
1917,sunny
1918,sunny
1919,sunny
1920,sunny
1921,sunny
1922,sunny
1923,sunny
1924,sunny
1925,sunny
1926,sunny
1927,sunny
1928,sunny
1929,sunny
1930,sunny
1931,sunny
1932,sunny
1933,sunny
1934,sunny
1935,sunny
1936,sunny
1937,sunny
1938,sunny
1939,sunny
1940,sunny
1941,sunny
1942,sunny
1943,sunny
1944,sunny
1945,sunny
1946,sunny
1947,sunny
1948,sunny
1949,sunny
1950,sunny
