,label
817,enhanced
818,enhanced
819,enhanced
820,enhanced
821,enhanced
822,enhanced
823,enhanced
824,enhanced
825,enhanced
826,sunny
827,cloudy
828,enhanced
829,enhanced
830,cloudy
831,cloudy
832,enhanced
833,cloudy
834,cloudy
835,cloudy
836,cloudy
837,cloudy
838,cloudy
839,cloudy
840,cloudy
841,cloudy
842,cloudy
843,cloudy
844,cloudy
845,cloudy
846,cloudy
847,cloudy
848,cloudy
849,cloudy
850,cloudy
851,cloudy
852,cloudy
853,cloudy
854,cloudy
855,cloudy
856,cloudy
857,cloudy
858,cloudy
859,cloudy
860,cloudy
861,cloudy
862,cloudy
863,cloudy
864,cloudy
865,cloudy
866,cloudy
867,cloudy
868,cloudy
869,cloudy
870,cloudy
871,cloudy
872,cloudy
873,cloudy
874,cloudy
875,cloudy
876,cloudy
877,cloudy
878,cloudy
879,cloudy
880,cloudy
881,cloudy
882,cloudy
883,cloudy
884,cloudy
885,cloudy
886,cloudy
887,cloudy
888,cloudy
889,cloudy
890,cloudy
891,cloudy
892,cloudy
893,cloudy
894,cloudy
895,cloudy
896,cloudy
897,cloudy
898,cloudy
899,cloudy
900,cloudy
901,cloudy
902,cloudy
903,cloudy
904,cloudy
905,cloudy
906,cloudy
907,cloudy
908,cloudy
909,cloudy
910,cloudy
911,cloudy
912,cloudy
913,cloudy
914,cloudy
915,cloudy
916,cloudy
917,cloudy
918,cloudy
919,cloudy
920,cloudy
921,cloudy
922,cloudy
923,cloudy
924,cloudy
925,cloudy
926,cloudy
927,cloudy
928,cloudy
929,cloudy
930,cloudy
931,cloudy
932,cloudy
933,cloudy
934,cloudy
935,cloudy
936,cloudy
937,cloudy
938,cloudy
939,cloudy
940,cloudy
941,cloudy
942,cloudy
943,cloudy
944,cloudy
945,cloudy
946,cloudy
947,cloudy
948,cloudy
949,cloudy
950,cloudy
951,cloudy
952,cloudy
953,cloudy
954,cloudy
955,cloudy
956,cloudy
957,cloudy
958,cloudy
959,cloudy
960,cloudy
961,cloudy
962,cloudy
963,cloudy
964,cloudy
965,cloudy
966,cloudy
967,cloudy
968,cloudy
969,cloudy
970,cloudy
971,cloudy
972,cloudy
973,cloudy
974,cloudy
975,cloudy
976,cloudy
977,cloudy
978,cloudy
979,cloudy
980,cloudy
981,cloudy
982,cloudy
983,cloudy
984,cloudy
985,cloudy
986,cloudy
987,cloudy
988,cloudy
989,cloudy
990,cloudy
991,cloudy
992,cloudy
993,cloudy
994,cloudy
995,cloudy
996,cloudy
997,cloudy
998,cloudy
999,cloudy
1000,cloudy
1001,cloudy
1002,cloudy
1003,cloudy
1004,cloudy
1005,cloudy
1006,cloudy
1007,cloudy
1008,cloudy
1009,cloudy
1010,cloudy
1011,cloudy
1012,cloudy
1013,cloudy
1014,cloudy
1015,cloudy
1016,cloudy
1017,cloudy
1018,cloudy
1019,cloudy
1020,cloudy
1021,cloudy
1022,cloudy
1023,cloudy
1024,cloudy
1025,cloudy
1026,cloudy
1027,cloudy
1028,cloudy
1029,cloudy
1030,cloudy
1031,cloudy
1032,cloudy
1033,cloudy
1034,cloudy
1035,cloudy
1036,cloudy
1037,cloudy
1038,cloudy
1039,cloudy
1040,cloudy
1041,cloudy
1042,cloudy
1043,cloudy
1044,cloudy
1045,cloudy
1046,cloudy
1047,cloudy
1048,cloudy
1049,cloudy
1050,cloudy
1051,cloudy
1052,cloudy
1053,cloudy
1054,cloudy
1055,cloudy
1056,cloudy
1057,cloudy
1058,cloudy
1059,cloudy
1060,cloudy
1061,cloudy
1062,cloudy
1063,cloudy
1064,cloudy
1065,cloudy
1066,cloudy
1067,cloudy
1068,cloudy
1069,cloudy
1070,cloudy
1071,cloudy
1072,cloudy
1073,cloudy
1074,cloudy
1075,cloudy
1076,cloudy
1077,cloudy
1078,cloudy
1079,cloudy
1080,cloudy
1081,cloudy
1082,cloudy
1083,cloudy
1084,cloudy
1085,cloudy
1086,cloudy
1087,cloudy
1088,cloudy
1089,cloudy
1090,cloudy
1091,cloudy
1092,cloudy
1093,cloudy
1094,cloudy
1095,cloudy
1096,cloudy
1097,cloudy
1098,cloudy
1099,cloudy
1100,cloudy
1101,cloudy
1102,cloudy
1103,cloudy
1104,cloudy
1105,cloudy
1106,cloudy
1107,cloudy
1108,cloudy
1109,cloudy
1110,cloudy
1111,cloudy
1112,cloudy
1113,cloudy
1114,cloudy
1115,cloudy
1116,cloudy
1117,cloudy
1118,cloudy
1119,cloudy
1120,cloudy
1121,cloudy
1122,cloudy
1123,cloudy
1124,cloudy
1125,cloudy
1126,cloudy
1127,cloudy
1128,cloudy
1129,cloudy
1130,cloudy
1131,cloudy
1132,cloudy
1133,cloudy
1134,cloudy
1135,cloudy
1136,cloudy
1137,cloudy
1138,cloudy
1139,cloudy
1140,cloudy
1141,cloudy
1142,cloudy
1143,cloudy
1144,cloudy
1145,cloudy
1146,cloudy
1147,cloudy
1148,cloudy
1149,cloudy
1150,cloudy
1151,cloudy
1152,cloudy
1153,cloudy
1154,cloudy
1155,cloudy
1156,cloudy
1157,cloudy
1158,cloudy
1159,cloudy
1160,cloudy
1161,cloudy
1162,cloudy
1163,cloudy
1164,cloudy
1165,cloudy
1166,cloudy
1167,cloudy
1168,cloudy
1169,cloudy
1170,cloudy
1171,cloudy
1172,cloudy
1173,cloudy
1174,cloudy
1175,cloudy
1176,cloudy
1177,cloudy
1178,cloudy
1179,cloudy
1180,cloudy
1181,cloudy
1182,cloudy
1183,sunny
1184,sunny
1185,sunny
1186,sunny
1187,sunny
1188,sunny
1189,sunny
1190,sunny
1191,sunny
1192,sunny
1193,sunny
1194,sunny
1195,sunny
1196,enhanced
1197,enhanced
1198,enhanced
1199,enhanced
1200,enhanced
1201,enhanced
1202,enhanced
1203,enhanced
1204,enhanced
1205,enhanced
1206,enhanced
1207,enhanced
1208,enhanced
1209,enhanced
1210,enhanced
1211,enhanced
1212,enhanced
1213,enhanced
1214,enhanced
1215,enhanced
1216,enhanced
1217,enhanced
1218,enhanced
1219,enhanced
1220,enhanced
1221,enhanced
1222,enhanced
1223,enhanced
1224,enhanced
1225,enhanced
1226,enhanced
1227,enhanced
1228,enhanced
1229,enhanced
1230,enhanced
1231,enhanced
1232,enhanced
1233,enhanced
1234,enhanced
1235,enhanced
1236,enhanced
1237,enhanced
1238,enhanced
1239,enhanced
1240,enhanced
1241,enhanced
1242,enhanced
1243,enhanced
1244,enhanced
1245,enhanced
1246,enhanced
1247,enhanced
1248,enhanced
1249,enhanced
1250,enhanced
1251,enhanced
1252,enhanced
1253,enhanced
1254,enhanced
1255,enhanced
1256,enhanced
1257,enhanced
1258,enhanced
1259,enhanced
1260,enhanced
1261,enhanced
1262,enhanced
1263,enhanced
1264,enhanced
1265,enhanced
1266,enhanced
1267,enhanced
1268,enhanced
1269,enhanced
1270,enhanced
1271,enhanced
1272,enhanced
1273,enhanced
1274,enhanced
1275,enhanced
1276,enhanced
1277,enhanced
1278,enhanced
1279,enhanced
1280,enhanced
1281,enhanced
1282,enhanced
1283,enhanced
1284,enhanced
1285,enhanced
1286,enhanced
1287,enhanced
1288,enhanced
1289,enhanced
1290,enhanced
1291,enhanced
1292,enhanced
1293,enhanced
1294,enhanced
1295,enhanced
1296,enhanced
1297,enhanced
1298,enhanced
1299,enhanced
1300,enhanced
1301,enhanced
1302,enhanced
1303,enhanced
1304,enhanced
1305,enhanced
1306,enhanced
1307,sunny
1308,sunny
1309,sunny
1310,sunny
1311,sunny
1312,sunny
1313,sunny
1314,sunny
1315,enhanced
1316,enhanced
1317,enhanced
1318,enhanced
1319,enhanced
1320,enhanced
1321,enhanced
1322,enhanced
1323,sunny
1324,sunny
1325,sunny
1326,sunny
1327,sunny
1328,sunny
1329,sunny
1330,sunny
1331,sunny
1332,sunny
1333,sunny
1334,sunny
1335,sunny
1336,sunny
1337,sunny
1338,sunny
1339,sunny
1340,sunny
1341,sunny
1342,sunny
1343,sunny
1344,sunny
1345,sunny
1346,sunny
1347,sunny
1348,sunny
1349,sunny
1350,sunny
1351,sunny
1352,sunny
1353,sunny
1354,sunny
1355,sunny
1356,sunny
1357,sunny
1358,sunny
1359,sunny
1360,sunny
1361,sunny
1362,sunny
1363,cloudy
1364,cloudy
1365,cloudy
1366,cloudy
1367,cloudy
1368,cloudy
1369,cloudy
1370,cloudy
1371,cloudy
1372,cloudy
1373,cloudy
1374,cloudy
1375,sunny
1376,sunny
1377,sunny
1378,cloudy
1379,cloudy
1380,cloudy
1381,cloudy
1382,cloudy
1383,cloudy
1384,cloudy
1385,cloudy
1386,cloudy
1387,cloudy
1388,cloudy
1389,cloudy
1390,cloudy
1391,cloudy
1392,cloudy
1393,cloudy
1394,cloudy
1395,cloudy
1396,cloudy
1397,cloudy
1398,cloudy
1399,cloudy
1400,cloudy
1401,cloudy
1402,cloudy
1403,cloudy
1404,cloudy
1405,cloudy
1406,cloudy
1407,cloudy
1408,cloudy
1409,cloudy
1410,cloudy
1411,cloudy
1412,cloudy
1413,cloudy
1414,cloudy
1415,cloudy
1416,cloudy
1417,cloudy
1418,cloudy
1419,cloudy
1420,cloudy
1421,cloudy
1422,cloudy
1423,cloudy
1424,cloudy
1425,cloudy
1426,cloudy
1427,cloudy
1428,cloudy
1429,cloudy
1430,cloudy
1431,cloudy
1432,cloudy
1433,cloudy
1434,cloudy
1435,cloudy
1436,cloudy
1437,cloudy
1438,cloudy
1439,cloudy
1440,cloudy
1441,cloudy
1442,cloudy
1443,cloudy
1444,cloudy
1445,cloudy
1446,cloudy
1447,cloudy
1448,cloudy
1449,cloudy
1450,cloudy
1451,cloudy
1452,cloudy
1453,cloudy
1454,cloudy
1455,cloudy
1456,cloudy
1457,cloudy
1458,cloudy
1459,cloudy
1460,cloudy
1461,cloudy
1462,cloudy
1463,cloudy
1464,cloudy
1465,cloudy
1466,cloudy
1467,cloudy
1468,cloudy
1469,cloudy
1470,cloudy
1471,cloudy
1472,cloudy
1473,cloudy
1474,cloudy
1475,cloudy
1476,cloudy
1477,cloudy
1478,cloudy
1479,cloudy
1480,cloudy
1481,cloudy
1482,cloudy
1483,cloudy
1484,cloudy
1485,cloudy
1486,cloudy
1487,cloudy
1488,cloudy
1489,cloudy
1490,cloudy
1491,cloudy
1492,cloudy
1493,cloudy
1494,cloudy
1495,cloudy
1496,cloudy
1497,cloudy
1498,cloudy
1499,cloudy
1500,cloudy
1501,cloudy
1502,cloudy
1503,cloudy
1504,cloudy
1505,cloudy
1506,cloudy
1507,cloudy
1508,cloudy
1509,cloudy
1510,cloudy
1511,cloudy
1512,cloudy
1513,cloudy
1514,cloudy
1515,cloudy
1516,cloudy
1517,cloudy
1518,cloudy
1519,cloudy
1520,cloudy
1521,cloudy
1522,cloudy
1523,cloudy
1524,cloudy
1525,cloudy
1526,cloudy
1527,cloudy
1528,cloudy
1529,cloudy
1530,cloudy
1531,cloudy
1532,cloudy
1533,enhanced
1534,enhanced
1535,cloudy
1536,cloudy
1537,enhanced
1538,enhanced
1539,cloudy
1540,cloudy
1541,cloudy
1542,cloudy
1543,cloudy
1544,cloudy
1545,cloudy
1546,cloudy
1547,cloudy
1548,cloudy
1549,cloudy
1550,cloudy
1551,cloudy
1552,cloudy
1553,cloudy
1554,cloudy
1555,cloudy
1556,cloudy
1557,cloudy
1558,cloudy
1559,cloudy
1560,cloudy
1561,cloudy
1562,cloudy
1563,cloudy
1564,cloudy
1565,cloudy
1566,cloudy
1567,cloudy
1568,cloudy
1569,cloudy
1570,cloudy
1571,cloudy
1572,cloudy
1573,cloudy
1574,cloudy
1575,cloudy
1576,cloudy
1577,cloudy
1578,cloudy
1579,cloudy
1580,cloudy
1581,cloudy
1582,cloudy
1583,cloudy
1584,cloudy
1585,cloudy
1586,cloudy
1587,cloudy
1588,cloudy
1589,cloudy
1590,cloudy
1591,cloudy
1592,cloudy
1593,cloudy
1594,cloudy
1595,cloudy
1596,cloudy
1597,cloudy
1598,cloudy
1599,cloudy
1600,cloudy
1601,cloudy
1602,cloudy
1603,cloudy
1604,cloudy
1605,cloudy
1606,cloudy
1607,cloudy
1608,cloudy
1609,cloudy
1610,cloudy
1611,cloudy
1612,cloudy
1613,cloudy
1614,cloudy
1615,cloudy
1616,cloudy
1617,cloudy
1618,cloudy
1619,cloudy
1620,cloudy
1621,cloudy
1622,cloudy
1623,cloudy
1624,cloudy
1625,cloudy
1626,cloudy
1627,cloudy
1628,cloudy
1629,cloudy
1630,cloudy
1631,cloudy
1632,cloudy
1633,cloudy
1634,cloudy
1635,cloudy
1636,cloudy
1637,cloudy
1638,cloudy
1639,cloudy
1640,cloudy
1641,cloudy
1642,cloudy
1643,cloudy
1644,cloudy
1645,cloudy
1646,cloudy
1647,cloudy
1648,cloudy
1649,cloudy
1650,cloudy
1651,cloudy
1652,cloudy
1653,cloudy
1654,cloudy
1655,cloudy
1656,cloudy
1657,cloudy
1658,cloudy
1659,cloudy
1660,cloudy
1661,cloudy
1662,cloudy
1663,cloudy
1664,cloudy
1665,cloudy
1666,cloudy
1667,cloudy
1668,cloudy
1669,cloudy
1670,cloudy
1671,cloudy
1672,cloudy
1673,cloudy
1674,cloudy
1675,cloudy
1676,cloudy
1677,cloudy
1678,cloudy
1679,cloudy
1680,cloudy
1681,cloudy
1682,cloudy
1683,cloudy
1684,cloudy
1685,cloudy
1686,cloudy
1687,cloudy
1688,cloudy
1689,cloudy
1690,cloudy
1691,cloudy
1692,cloudy
1693,cloudy
1694,cloudy
1695,cloudy
1696,cloudy
1697,cloudy
1698,cloudy
1699,cloudy
1700,cloudy
1701,cloudy
1702,cloudy
1703,cloudy
1704,cloudy
1705,cloudy
1706,cloudy
1707,cloudy
1708,cloudy
1709,cloudy
1710,cloudy
1711,cloudy
1712,cloudy
1713,cloudy
1714,cloudy
1715,cloudy
1716,cloudy
1717,cloudy
1718,cloudy
1719,cloudy
1720,cloudy
1721,cloudy
1722,cloudy
1723,cloudy
1724,cloudy
1725,cloudy
1726,cloudy
1727,cloudy
1728,cloudy
1729,cloudy
1730,cloudy
1731,cloudy
1732,cloudy
1733,cloudy
1734,cloudy
1735,cloudy
1736,cloudy
1737,cloudy
1738,cloudy
1739,cloudy
1740,cloudy
1741,cloudy
1742,cloudy
1743,cloudy
1744,cloudy
1745,cloudy
1746,cloudy
1747,cloudy
1748,cloudy
1749,cloudy
1750,cloudy
1751,cloudy
1752,cloudy
1753,cloudy
1754,cloudy
1755,cloudy
1756,cloudy
1757,cloudy
1758,cloudy
1759,cloudy
1760,cloudy
1761,cloudy
1762,cloudy
1763,cloudy
1764,cloudy
1765,cloudy
1766,cloudy
1767,cloudy
1768,cloudy
1769,cloudy
1770,cloudy
1771,cloudy
1772,cloudy
1773,cloudy
1774,cloudy
1775,cloudy
1776,cloudy
1777,cloudy
1778,cloudy
1779,cloudy
1780,cloudy
1781,cloudy
1782,sunny
1783,sunny
1784,sunny
1785,sunny
1786,sunny
1787,sunny
1788,sunny
1789,sunny
1790,sunny
1791,sunny
1792,sunny
1793,sunny
1794,enhanced
1795,enhanced
1796,enhanced
1797,enhanced
1798,enhanced
1799,enhanced
1800,enhanced
1801,enhanced
1802,enhanced
1803,enhanced
1804,enhanced
1805,enhanced
1806,enhanced
1807,enhanced
1808,enhanced
1809,enhanced
1810,enhanced
1811,enhanced
1812,enhanced
1813,enhanced
1814,enhanced
1815,enhanced
1816,enhanced
1817,enhanced
1818,enhanced
1819,enhanced
1820,enhanced
1821,enhanced
1822,enhanced
1823,enhanced
1824,enhanced
1825,enhanced
1826,enhanced
1827,enhanced
1828,enhanced
1829,enhanced
1830,enhanced
1831,enhanced
1832,enhanced
1833,enhanced
1834,enhanced
1835,enhanced
1836,enhanced
1837,enhanced
1838,enhanced
1839,enhanced
1840,enhanced
1841,enhanced
1842,enhanced
1843,enhanced
1844,enhanced
1845,enhanced
1846,enhanced
1847,enhanced
1848,enhanced
1849,enhanced
1850,enhanced
1851,enhanced
1852,enhanced
1853,enhanced
1854,enhanced
1855,enhanced
1856,enhanced
1857,enhanced
1858,enhanced
1859,enhanced
1860,enhanced
1861,enhanced
1862,enhanced
1863,enhanced
1864,enhanced
1865,enhanced
1866,enhanced
1867,sunny
1868,enhanced
1869,enhanced
1870,enhanced
1871,enhanced
1872,enhanced
1873,enhanced
1874,enhanced
1875,enhanced
1876,enhanced
1877,enhanced
1878,enhanced
1879,enhanced
1880,enhanced
1881,sunny
1882,sunny
1883,sunny
1884,sunny
1885,sunny
1886,enhanced
1887,enhanced
1888,enhanced
1889,enhanced
1890,enhanced
1891,enhanced
1892,sunny
1893,sunny
1894,sunny
1895,sunny
1896,sunny
1897,sunny
1898,sunny
1899,enhanced
1900,enhanced
1901,enhanced
